category,song,lyrics,label
Southern,東京VICTORY,"Wow…時を駆けるよ　Time goes round変わりゆく　My hometown彗星(ほし)が流れるように夢の未来へ　Space goes round友よ　Forever youngみんな頑張ってそれ行け　Get the chance！！果てしない空と海の青さに胸が騒ぐ幸せ求めて人は出逢い愛を交わすこんな争い事や不安に満ちた世の中だけど時を駆けるよ　Time goes round麗し　My hometown恋の花咲く都回る　回るよ　Space goes round明日への　Winning run風になりたくて翔び立て　One more chance！！私を抱きしめ守ってくれた人はもういない希望の灯火(ともしび)それは金色(きん)に光る一番星どうせ生まれたからにゃ生命(いのち)の限り旅を続けよう時を駆けるよ　Time goes round変わりゆく　My hometown川の流れのようにビルの街にも　Rising sun勝利の　Final countdown自分を追い越してそれ行け　Get the chance！！Wow…時が止まったままのあの日の　My hometown二度と戻れぬ故郷夢の未来へ　Space goes round友よ　Forever youngみんな頑張ってTOKYO, The world is one！！We got the victory.",3
Southern,唐人物語(ラシャメンのうた),名もないこの街に異国の陽がのぼる乙女は悲しみを御国(みくに)のためと知る春まだ夜は長く鐘鳴る了仙寺運命(さだめ)と泣くも良し儚(はかな)き世の情け下田港(みなと)を訪れた黒船(ふね)が沖遥か彼方に揺れ駕篭(かご)で行くのは　時代(とき)に翻弄(あそ)ばれた眉目(みめ)清(さや)か　麗しい女性(ひと)桜見頃の唐人坂で巡る想いは　ひとりひとり泣けば花散る一輪挿しの艶(あで)な姿は春の宵月冴え照る道に椿の濡れまつ毛世を捨て　世に追われ旅立つ稲生沢(いのうざわ)明けの烏(からす)と謡(うた)われしことは今遥か昔の夢死ぬは易(やす)くて 生きるは難(かた)しと三味の音(ね)に託せし女性(ひと)石や礫(つぶて)でラシャメン結いに後ろ指さす　ひとりひとり恋の涙と雨降る中を己(おの)が愛した男性(ひと)は去く桜見頃の唐人坂で巡る想いは　ひとりひとり泣けば花散る一輪挿しの艶(あで)な姿は春の宵春の宵桜舞い,3
Southern,通りゃんせ,(一の鳥居 通りゃんせ)(二の鳥居 通りゃんせ)(三の鳥居 通りゃんせ)(北条はんに 参りゃんせ)一の鳥居 通りゃんせ北条はんに参りゃんせ大町小町 静御前と桜舞う頃 Hey…二の鳥居 通りゃんせ半僧坊に参りゃんせ大天狗小天狗 若葉や花菖蒲濡る頃 Yeah三の鳥居 通りゃんせ孟蘭盆会参りゃんせげげげと 白き蓮花咲く頃 woo戦は七里の磯づたい在りし日も蝉しぐれ嗚呼 落ち水流るは太刀洗亡き人の“思い馳せ涙”と見てとらん一の鳥居 通りゃんせ北条はんに参りゃんせ大町小町 萩見て流鏑馬の頃 Ah yeah二の鳥居 通りゃんせお十夜に参りゃんせ化粧坂 もみじが 朱に染まる頃 Ah闇夜に篝て薪能虫の音に囃されて嗚呼 やぐらで月見の 六地蔵古 を“歌にせし雅”と見てとらん三の鳥居 通りゃんせ禅寺へ参りゃんせ名刹古刹 大銀杏に小雪舞う頃 Yeah,3
Southern,ドラマで始まる恋なのに,あんなに大きなドラマで始まる恋なのに時間(とき)のうつろいは夢を待てない嘘でもいいからあの日の二人に帰りたい雨の音さえも何故につれないそぶり可愛い睫毛(まつげ)の先まで恋焦がれてたもう一度だけ口づけして心酔わせた女性(ひと)よあの夏の恋が想い出にかわる惨(みじ)めになる程　涙でいっぱいサヨナラはいつも言葉にならない愛無き子供のような慕情死ぬ程愛してせつない言葉で抱きしめて願い叶うなら空の果てまでごめんよ本当は世界で一番好きなのにそれが言えなくて涙溢れるばかり指折り数えた星さえ滲(にじ)んで消えた遥か遠く小船のように面影だけが揺れるあの夏の恋が想い出にかわる海啼(な)くカモメは応(こた)えてくれないサヨナラはいつも言葉にならない凍える枯葉のような無情秋の夜更けは哀しく最後のキッスは永遠だからこれ以上恋に溺(おぼ)れないあの日見た空がまぼろしにかわる苦(にが)くて淋しい涙でいっぱいサヨナラはいつも言葉にならない愛無き子供のような慕情,3
Southern,DOLL,"誰だ！？　淋しげな Motion愛の学び舎「House of Fiction」君は夢の ImitationI'm gonna be your love, oh baby.Sweet emotion何故だ！？　物憂げなお嬢さん啼いてカナリア　嗚呼 Chanson囚われの身さ With no directionI'm gonna get you back, oh baby.Love devotion, ah…可愛い瞳をしたお人形は夢見る涙のmignonne-mignonne-doll(ミニ・ミニ・ドール)開かない小部屋の片隅で誰かの帰りを待っている何故だ！？　真夜中の Action愛の窓辺は「By the Ocean」泣いちゃ駄目さ IsolationI'm gonna be your love, oh baby.Something special, ah…海岸通りに捨てられた汚れたドレスの女の子愛する誰かに逢えなけりゃひとりじゃダンスは踊れない可愛い睫毛のお人形は夢見る涙のmignonne-mignonne-doll(ミニ・ミニ・ドール)真夏の夜風が切なくて溢れる涙が止まらない",3
Southern,流れる雲を追いかけて,流れる雲を追いかけてアカシアの丘　異国の地よ冷たい時間(とき)に耐えかねてつれぬ世の運命(さだめ)ただ見果てぬ夢を追えば大連の橋の上ああ　せつない胸を抱いて母の顔がチラホラリ連鎖の街にあの人と手に手をつなぎ歩いた夜ダンス・ホールに行こうかなあの頃はも帰らんまだ幼いこの娘を連れハルピン行きの列車ああ　お前の名前すらもきっとあの人は知らず進軍ラッパがププ………つばめのダンスにゃホロホロリだけどほぉら　あの人に逢えるその日までゆらゆら通せんぼうただ見果てぬ夢を追えば大連の橋の上ああ　せつない胸を抱いて母の顔がチラホラリ進軍ラッパがププ………つばめのダンスにゃホロホロリだけどほぉら　あの人に逢えるその日までゆらゆら通せんぼうゆらゆら通せんぼう,3
Southern,ナチカサヌ恋歌,けんかして水に流そうよナチカサヌ　瞳(め)にチャタンが浮かぶ待ちわびる男性は帰らない離ればなれて戦(いくさ)の果てに出掛けようかあの場所へ虹を渡ろうかひとひらのてんさぐよそよぐそよぐ花だよ遠い彼の地で私は泣いたねんこおろり　ねんこおろり友よここへいらっしゃい山原(ヤンバル)の丘へ逃げました皆で心に幸せ抱いてカンカラで鳴らす三線(サンシン)の音がユラユラ川面に響く聞こえるよこの胸に彼の歌声がいつまでも忘れない優しい優しい歌だよ天(あま)つ彼方へ私を呼んでねんこおろり　ねんこおろり春を連れていらっしゃい遠い彼の地で私は泣いたねんこおろり　ねんこおろり友よここへいらっしゃい,3
Southern,夏の日のドラマ,冷えた小部屋に乾いた心を寄せて別れ話や涙は今日も止めにしようか付き合い始めから幾度となく夜を越えこの頃は何を乞うでしょう?夢にやぶれた男と女と言われ Mm…気にも掛けない素振りは今日で止めにしようか二人の窓辺には旅立ちの朝は来ない振り向けば夕闇の世界ためらいがちな本音をプライドだけが邪魔する惚れてたはずの仕草も今はただナマイキな癖にしか見えない濡れた小指と小指絡め 波に戯れた青い空の果てにある 夏の日のドラマよ瞬くよりも早く 愛は逃げてゆく君へのプレゼント また今宵も渡せない月の優しい笑顔が 涙を誘う Mm…やり直すなら あの日のように 君を抱こうかつれない素振りさえ 眩し過ぎた恋の夏帰らない 幻 の世界疑う理由もないのに 全てが嘘に聞こえる素直になればいいのに大好きな女性だけを 独り占めしていたい甘くせつない歌の中で 君と生きていた二度と来ない見つめ合う 青春のリズムよ思い出だけを残し 時間は過ぎてゆく誰より愛しくて その涙を忘れない濡れた小指と小指絡め 波に戯れた青い空の果てにある 夏の日のドラマよ瞬くよりも早く 愛は逃げてゆく君へのプレゼント また今宵も渡せない,3
Southern,夏をあきらめて,波音が響けば雨雲が近づく二人で思いきり遊ぶはずの On the beachきっと誰かが恋に破れ噂のタネに邪魔する君の身体も濡れたまま乾く間もなくて胸元が揺れたら　しずくが砂に舞い言葉も無いままに　あきらめの夏Darlin' can't you see?I'll try to make it shineDarlin' be with me!Let's get to be so fine潮風が騒げばやがて雨の合図悔やしげな彼女とかけこむ Pacific hotelうらめしげにガラスごしに背中で見てる渚よ腰のあたりまで切れ込む水着も見れない熱めのお茶を飲み意味シンなシャワーで恋人も泣いてる　あきらめの夏Darlin' can't you see?I'll try to make it shineDarlin' be with me!Let's get to be so fine岩影にまぼろしが見えりゃ虹が出る江ノ島が遠くにボンヤリ寝てるこのまま君と　あきらめの夏,3
Southern,涙のアベニュー,お気に召すまま She's gone away寄せる波にただ Shade of pale彼女の事　もういいわ思い出は　渚で涙ながらに Crying avenue不思議なものねと In spite of you誰かれ　そっと　悲しいわ別れれば　いつでも言葉がとぎれてさめざめしいやさしい人になれなくてふたりだけなら心に Harbor light肩よせ合うよに Chinese style口説かれたいなら　そういいななにゆえ　恋する二人なんだものこのままでいたい All nightよろめき合うなら All night longYokohama　ちょいと　程よくな漂うだけの街かわいい女にならなくちゃ二度と逢える気がしないいつかふたりで流した Garden path人並み混じりで Foreign touch泣くなら言葉で　そういいな夜風身にしみて　胸をこがすまでふたりで心に Harbor light肩よせ合うよに Chinese style口説かれたいなら　そういいななにゆえ　恋する二人なんだものなにゆえ　恋する二人なんだもの,3
Southern,涙の海で抱かれたい ?SEA OF LOVE?,"熱い砂のステージで結ばれた女性(ひと)がいる波と戯れる裸のビーナス君がいないビーチは欲望の影もなく黄昏が恋の終わりを待っていた僕だけの天使でいてと囁いた夏の日は情熱の秘め事に夢中鼓動に酔いしれるだけだよコバルトブルーの涙の海で人魚のような恋に溺れたなら接吻(キッス)より甘く永遠(とわ)より永く濡れた身体に愛をください古ぼけたカセットに想い出を閉じ込めて君といた夜の浜辺に埋(うず)めたら潮騒のバラードがこの胸を締めつけるとめどなく涙溢れて夏は去く離れても元気でいてと呟いた空の果て儚きは花火にて燃えて無常を噛みしめるだけだよ真夜中過ぎの涙の電話(テレフォン)どうか答えて何故にじれったいだけ何処にいるのさあの日のように恋の一言僕にくださいコバルトブルーの涙の海で人魚のような恋に溺れたなら接吻(キッス)より甘く永遠(とわ)より永く折れた心に愛をください振り向きもせず夏は去くけどまた太陽は空に燃えるだろうさよなら僕のいとしの Angel我が身は枯れても愛は死なないOh, My Angel ……",3
